time,flux,flux_err
288.34049687373044,1.0002012,8.523854e-05
288.34117805067945,1.0000713,8.523547e-05
288.34185912763496,1.000377,8.5249914e-05
288.3425401043496,1.0003871,8.525332e-05
288.3432212812986,1.0001912,8.5252505e-05
288.34390235824685,1.0003653,8.526455e-05
288.3445834351951,1.0002989,8.5268846e-05
288.3452646121441,1.0002911,8.527763e-05
288.3459456890996,1.000143,8.5281245e-05
288.34662676604785,1.0002552,8.529488e-05
288.34730794299685,1.0000646,8.5297244e-05
288.3479889199443,1.0001323,8.531256e-05
288.34866999689984,1.0003098,8.533009e-05
288.3493510738481,1.0000634,8.53345e-05
288.3500322507971,1.0001861,8.535091e-05
288.3507133277453,1.00031,8.536846e-05
288.3513945046943,1.0001897,8.537772e-05
288.35207558164257,1.0003623,8.539764e-05
288.35275665836525,1.0001769,8.540536e-05
288.35343763531273,1.0002635,8.542293e-05
288.35411881226173,1.0002099,8.543436e-05
288.35479988920997,1.0001969,8.544754e-05
288.355481066159,1.0001625,8.5459105e-05
288.3561621431145,1.0002981,8.547582e-05
288.35684322006273,1.000088,8.5480795e-05
288.35752439701173,1.000323,8.5499836e-05
288.35820547395997,1.0003788,8.551337e-05
288.35888645090745,1.0002636,8.551836e-05
288.35956762785645,1.0002351,8.552502e-05
288.36024870481197,1.0001357,8.5527936e-05
288.3609297817602,1.0002861,8.553841e-05
288.3616109584764,1.0002339,8.554089e-05
288.3622920354246,1.0003103,8.5546526e-05
288.36297311237286,1.0001622,8.5541324e-05
288.36365428932913,1.0003132,8.554675e-05
288.3643352662766,1.0000784,8.553635e-05
288.36501634322485,1.0003748,8.55439e-05
288.3656974201731,1.0003072,8.553756e-05
288.3663785971221,1.0004389,8.5536274e-05
288.3670596740776,1.0002513,8.552449e-05
288.36774075102585,1.0002497,8.551743e-05
288.36842192797485,1.0004565,8.551805e-05
288.36910300469026,1.0002784,8.550482e-05
288.36978398163774,1.0004294,8.5501735e-05
288.370465158594,1.0002385,8.5486136e-05
288.37114623554226,1.0002282,8.5477805e-05
288.3718273124905,1.0001371,8.5467254e-05
288.37250838943874,1.0002217,8.546109e-05
288.37318956638774,1.0003073,8.545602e-05
288.373870643336,1.000166,8.544103e-05
288.3745517202915,1.0002835,8.544031e-05
288.3752328972405,1.000327,8.543459e-05
288.375913874188,1.0004044,8.543078e-05
288.3765949509034,1.0003258,8.542157e-05
288.3772761278524,1.0002648,8.5415355e-05
288.3779572048079,1.0003128,8.541227e-05
288.37863828175614,1.0002482,8.5406624e-05
288.37931945870514,1.0002474,8.540475e-05
288.3800005356534,1.00024,8.5405496e-05
288.3806817126024,1.000239,8.540404e-05
288.3813625895564,1.000323,8.5409316e-05
288.3820437665054,1.0002648,8.541064e-05
288.3827248434536,1.000043,8.5405925e-05
288.3834060201698,1.0001923,8.541828e-05
288.384087097118,1.0002288,8.542671e-05
288.384768274067,1.0002972,8.543821e-05
288.38544935102254,1.000084,8.5439795e-05
288.3861304279708,1.0002917,8.545849e-05
288.38681140491826,1.0003109,8.547033e-05
288.38749258186726,1.000126,8.547572e-05
288.3881736588155,1.0002548,8.5493535e-05
288.388854735771,1.0000664,8.550178e-05
288.3895359124872,1.0001831,8.551893e-05
288.39021698943543,1.0003825,8.5541426e-05
288.39089806638367,1.00011,8.554657e-05
288.39157924333267,1.0000646,8.556013e-05
